CustomerKey,age_group
1909425,Middle Age
1909470,Senior
1909588,Senior
1909589,Middle Age
1909638,Senior
1909649,Young Adults
1910016,Middle Age
1910322,Senior
1910347,Senior
1910529,Young Adults
1910546,Middle Age
1910709,Middle Age
1910821,Senior
1911030,Young Adults
1911080,Adult
1911270,Young Adults
1911371,Senior
1911482,Middle Age
1911567,Middle Age
1911774,Adult
1911986,Adult
1912106,Young Adults
1912287,Adult
1912515,Senior
1912666,Adult
1912774,Middle Age
1912902,Adult
1913004,Senior
1913013,Senior
1913401,Young Adults
1913410,Senior
1913981,Middle Age
1914029,Senior
1914066,Teen
1914255,Senior
1914379,Young Adults
1914473,Senior
1914491,Senior
1914533,Middle Age
1914720,Teen
1914795,Middle Age
1915155,Young Adults
1915156,Middle Age
1915291,Senior
1915613,Middle Age
1915620,Adult
1915763,Middle Age
1915783,Senior
1915808,Senior
1916463,Adult
1916479,Young Adults
1916541,Senior
1916734,Middle Age
1916770,Middle Age
1916780,Adult
1916927,Middle Age
1916988,Young Adults
1917006,Young Adults
1917684,Senior
1918030,Teen
1918103,Senior
1918131,Middle Age
1918152,Young Adults
1918233,Senior
1918342,Young Adults
1918496,Senior
1918687,Adult
1918775,Senior
1918788,Senior
1918814,Young Adults
1918817,Young Adults
1918928,Senior
1918941,Senior
1918975,Young Adults
1919042,Senior
1919414,Young Adults
1919557,Senior
1919773,Middle Age
1919833,Middle Age
1919938,Young Adults
1920061,Middle Age
1920064,Young Adults
1920128,Senior
1920351,Senior
1920357,Teen
1920940,Middle Age
1921349,Senior
1921614,Adult
1921651,Adult
1921662,Young Adults
1921710,Young Adults
1921829,Senior
1921863,Senior
1922254,Middle Age
1922310,Adult
1922715,Middle Age
1922950,Middle Age
1923233,Teen
1923443,Adult
1923504,Young Adults
1923520,Senior
1923526,Senior
1923558,Young Adults
1923575,Adult
1924329,Middle Age
1924461,Young Adults
1924622,Senior
1924810,Senior
1924885,Adult
1924903,Senior
1924985,Adult
1925694,Senior
1925771,Senior
1925886,Adult
1925959,Adult
1926067,Adult
1926176,Adult
1926326,Senior
1926362,Adult
1926364,Middle Age
1926487,Senior
1926512,Senior
1926792,Senior
1927194,Senior
1927276,Adult
1927617,Adult
1927946,Young Adults
1928016,Adult
1928399,Young Adults
1928421,Senior
1928459,Middle Age
1928466,Middle Age
1928617,Young Adults
1928655,Middle Age
1928849,Middle Age
1929193,Senior
1929255,Adult
1929334,Senior
1929402,Senior
1929451,Young Adults
1929478,Senior
1929549,Senior
1929631,Senior
1929743,Young Adults
1929786,Middle Age
1929845,Young Adults
1929971,Young Adults
1930107,Senior
1930125,Senior
1930205,Middle Age
1930311,Young Adults
1930372,Middle Age
1930384,Adult
1930815,Senior
1930860,Senior
1930960,Senior
1931096,Middle Age
1931347,Senior
1931400,Senior
1931445,Middle Age
1931525,Senior
1932022,Young Adults
1932072,Senior
1932228,Middle Age
1932334,Young Adults
1932412,Senior
1932536,Adult
1932733,Senior
1932745,Senior
1932808,Young Adults
1933265,Young Adults
1933298,Young Adults
1933319,Adult
1933399,Middle Age
1933414,Senior
1933910,Young Adults
1934436,Young Adults
1934470,Adult
1934726,Young Adults
1934815,Middle Age
1934862,Adult
1934889,Senior
1935094,Adult
1935224,Young Adults
1935843,Adult
1935954,Young Adults
1936191,Young Adults
1936262,Young Adults
1936378,Adult
1936527,Adult
1936759,Adult
1936890,Senior
1937213,Senior
1937355,Senior
1937404,Senior
1937882,Middle Age
1937990,Middle Age
1938352,Teen
1938573,Middle Age
1938586,Young Adults
1938588,Middle Age
1938850,Adult
1938856,Young Adults
1939013,Adult
1939030,Middle Age
1939127,Senior
1939196,Young Adults
1939210,Young Adults
1939321,Adult
1939398,Young Adults
1939452,Senior
1939795,Senior
1939841,Senior
1939877,Middle Age
1939960,Young Adults
1940053,Adult
1940327,Young Adults
1940393,Senior
1940504,Senior
1940708,Senior
1941044,Teen
1941084,Adult
1941219,Young Adults
1941222,Adult
1941245,Senior
1941302,Senior
1941611,Senior
1941728,Senior
1941801,Middle Age
1941806,Young Adults
1941945,Senior
1942015,Young Adults
1942072,Senior
1942541,Adult
1942560,Middle Age
1942638,Senior
1942682,Young Adults
1943078,Young Adults
1943741,Senior
1943961,Young Adults
1944490,Young Adults
1944536,Teen
1944572,Senior
1944664,Young Adults
1944691,Middle Age
1944754,Young Adults
1944766,Teen
1944880,Young Adults
1945099,Senior
1945363,Adult
1945385,Middle Age
1945782,Young Adults
1946530,Senior
1946796,Adult
1946805,Adult
1947004,Adult
1947078,Senior
1947294,Young Adults
1947606,Adult
1947708,Senior
1947876,Middle Age
1947939,Teen
1948036,Middle Age
1948125,Young Adults
1948390,Young Adults
1948539,Teen
1948840,Young Adults
1948852,Young Adults
1949149,Middle Age
1949270,Senior
1949420,Young Adults
1949764,Adult
1950414,Young Adults
1950457,Middle Age
1950591,Adult
1950637,Young Adults
1950674,Adult
1950756,Middle Age
1950883,Middle Age
1950884,Young Adults
1950929,Middle Age
1951129,Middle Age
1951334,Middle Age
1951406,Adult
1951411,Adult
1951594,Young Adults
1951611,Senior
1951643,Young Adults
1951677,Middle Age
1951766,Senior
1951832,Young Adults
1952169,Senior
1952261,Middle Age
1952376,Senior
1952591,Middle Age
1952663,Adult
1952779,Middle Age
1953018,Senior
1953023,Teen
1953058,Senior
1953190,Adult
1953216,Senior
1953232,Young Adults
1953978,Adult
1954251,Young Adults
1954387,Senior
1954452,Senior
1954639,Adult
1954871,Teen
1954880,Senior
1955238,Young Adults
1955493,Middle Age
1955888,Senior
1955971,Teen
1956080,Young Adults
1956193,Young Adults
1956270,Adult
1956301,Middle Age
1956404,Middle Age
1956497,Senior
1956520,Adult
1956840,Middle Age
1956922,Senior
1956960,Middle Age
1956984,Adult
1957363,Senior
1957757,Senior
1957771,Senior
1957841,Young Adults
1957844,Senior
1958005,Senior
1958373,Adult
1958543,Adult
1958590,Adult
1958662,Senior
1958679,Senior
1958731,Young Adults
1958824,Middle Age
1958828,Teen
1958936,Middle Age
1959045,Middle Age
1959163,Teen
1959184,Middle Age
1959237,Senior
1959272,Adult
1959480,Adult
1959688,Adult
1959821,Adult
1959860,Middle Age
1959938,Middle Age
1960099,Young Adults
1960149,Adult
1960256,Middle Age
1960599,Adult
1960809,Adult
1960909,Senior
1961299,Senior
1961520,Adult
1961837,Senior
1961950,Young Adults
1961969,Adult
1961975,Middle Age
1961979,Young Adults
1962126,Young Adults
1962199,Senior
1962210,Adult
1962218,Young Adults
1962303,Middle Age
1962528,Senior
1962740,Senior
1962805,Adult
1962816,Middle Age
1963081,Young Adults
1963343,Senior
1963509,Teen
1964297,Senior
1964342,Young Adults
1964702,Adult
1964759,Middle Age
1964791,Young Adults
1964906,Young Adults
1965288,Young Adults
1965339,Middle Age
1965605,Middle Age
1965809,Young Adults
1965850,Adult
1966223,Middle Age
1966751,Middle Age
1966972,Adult
1967003,Teen
1967017,Middle Age
1967159,Adult
1967380,Young Adults
1967407,Adult
1967496,Middle Age
1967534,Adult
1967813,Senior
1967848,Senior
1968118,Middle Age
1968385,Middle Age
1968675,Middle Age
1968723,Young Adults
1969111,Middle Age
1969221,Adult
1969254,Middle Age
1969340,Senior
1969368,Senior
1969433,Young Adults
1969704,Middle Age
1969722,Middle Age
1969736,Young Adults
1969751,Senior
1969970,Middle Age
1970218,Adult
1970395,Middle Age
1970732,Middle Age
1970893,Young Adults
1970944,Middle Age
1971018,Senior
1971514,Senior
1971540,Adult
1971558,Middle Age
1971593,Middle Age
1971661,Senior
1971806,Senior
1971820,Adult
1971893,Senior
1971969,Middle Age
1971983,Senior
1972196,Adult
1972249,Adult
1972329,Senior
1972624,Adult
1972699,Young Adults
1972768,Senior
1973315,Middle Age
1973393,Middle Age
1973634,Middle Age
1973647,Senior
1974024,Senior
1974066,Young Adults
1974221,Young Adults
1974339,Middle Age
1974345,Senior
1974387,Senior
1974792,Senior
1974863,Young Adults
1975386,Adult
1975423,Young Adults
1975759,Young Adults
1975761,Senior
1975850,Senior
1976355,Young Adults
1976499,Middle Age
1976526,Adult
1976633,Adult
1976945,Young Adults
1976957,Middle Age
1977454,Senior
1977527,Young Adults
1977543,Adult
1977775,Middle Age
1977971,Adult
1977993,Middle Age
1978029,Senior
1978474,Middle Age
1979129,Senior
1979251,Adult
1979261,Middle Age
1979589,Middle Age
1979667,Senior
1979728,Young Adults
1979787,Senior
1979837,Senior
1979879,Senior
1979995,Young Adults
1980004,Middle Age
1980048,Adult
1980266,Middle Age
1980499,Middle Age
1980538,Middle Age
1980830,Senior
1980973,Adult
1980993,Senior
1981004,Senior
1981433,Young Adults
1981754,Middle Age
1981833,Young Adults
1981868,Middle Age
1981968,Adult
1981992,Middle Age
1982066,Middle Age
1982150,Senior
1982247,Young Adults
1982336,Young Adults
1982502,Young Adults
1982762,Adult
1982856,Senior
1982994,Adult
1983111,Middle Age
1983213,Senior
1983228,Senior
1983416,Adult
1983649,Senior
1983666,Adult
1983692,Senior
1984464,Adult
1984624,Middle Age
1984649,Middle Age
1984685,Senior
1984697,Senior
1984985,Senior
1984991,Adult
1985627,Senior
1985636,Middle Age
1985886,Adult
1985903,Young Adults
1986036,Middle Age
1986204,Senior
1986637,Adult
1986674,Young Adults
1986804,Senior
1986927,Adult
1987069,Adult
1987171,Middle Age
1987314,Middle Age
1987493,Senior
1987593,Adult
1987601,Senior
1987941,Young Adults
1987964,Adult
1987984,Adult
1988069,Adult
1988615,Adult
1988805,Senior
1989435,Senior
1989635,Young Adults
1989753,Senior
1989863,Adult
1990017,Middle Age
1990185,Young Adults
1990343,Senior
1990506,Young Adults
1990647,Adult
1990814,Senior
1991239,Young Adults
1991278,Middle Age
1991339,Teen
1991411,Adult
1991497,Senior
1991742,Senior
1991913,Teen
1991961,Young Adults
1992043,Adult
1992074,Senior
1992835,Young Adults
1993046,Young Adults
1993577,Young Adults
1994181,Adult
1994581,Adult
1994606,Young Adults
1994932,Senior
1994967,Middle Age
1994972,Young Adults
1995044,Senior
1995071,Middle Age
1995593,Senior
1995697,Senior
1995699,Middle Age
1995928,Young Adults
1996019,Senior
1996029,Adult
1996108,Senior
1996351,Adult
1996365,Adult
1996488,Senior
1996680,Adult
1996781,Adult
1996797,Adult
1996847,Middle Age
1996909,Adult
1996959,Adult
1997104,Young Adults
1997208,Middle Age
1997221,Adult
1997307,Adult
1997542,Teen
1997694,Young Adults
1997727,Young Adults
1997765,Young Adults
1997780,Middle Age
1998013,Senior
1998163,Senior
1998179,Adult
1998305,Young Adults
1998377,Young Adults
1998481,Middle Age
1999313,Senior
1999333,Young Adults
1999383,Young Adults
1999721,Young Adults
1999750,Adult
1999911,Adult
1999956,Adult
2000293,Young Adults
2000732,Young Adults
2000744,Young Adults
2000872,Young Adults
2001416,Middle Age
2001744,Senior
2001745,Young Adults
2001755,Middle Age
2001808,Young Adults
2001813,Adult
2001941,Adult
2001951,Young Adults
2002239,Middle Age
2002288,Middle Age
2002372,Young Adults
2002439,Adult
2002685,Middle Age
2002810,Middle Age
2002841,Senior
2002888,Senior
2003153,Middle Age
2003293,Teen
2003358,Senior
2003425,Senior
2003638,Young Adults
2003705,Middle Age
2003856,Middle Age
2003997,Adult
2004240,Teen
2004284,Adult
2004449,Adult
2004576,Senior
2005315,Adult
2005336,Adult
2005351,Teen
2005389,Senior
2005718,Senior
2005934,Senior
2006113,Senior
2006166,Young Adults
2006191,Middle Age
2006313,Middle Age
2006486,Adult
2006574,Adult
2006644,Middle Age
2006704,Adult
2006758,Young Adults
2006826,Middle Age
2007027,Adult
2007028,Middle Age
2007125,Middle Age
2007280,Senior
2007321,Senior
2007618,Young Adults
2007813,Adult
2008177,Senior
2008468,Adult
2009147,Adult
2009243,Senior
2009540,Middle Age
2009720,Senior
2010159,Adult
2010245,Middle Age
2010262,Adult
2010411,Senior
2010495,Young Adults
2010506,Middle Age
2010586,Adult
2010827,Teen
2011096,Middle Age
2011298,Middle Age
2011585,Middle Age
2011632,Middle Age
2011673,Middle Age
2011702,Adult
2011787,Adult
2011791,Middle Age
2011796,Young Adults
2012045,Adult
2012168,Young Adults
2012457,Senior
2012901,Young Adults
2013268,Senior
2013443,Adult
2013759,Senior
2013811,Middle Age
2014107,Senior
2014226,Adult
2014440,Adult
2014500,Middle Age
2014565,Young Adults
2014737,Adult
2014806,Adult
2014930,Adult
2015026,Middle Age
2015036,Adult
2015045,Young Adults
2015104,Adult
2015173,Middle Age
2015228,Middle Age
2015316,Middle Age
2015373,Adult
2015566,Adult
2015614,Young Adults
2015674,Senior
2015900,Young Adults
2016036,Young Adults
2016041,Adult
2016137,Middle Age
2016329,Young Adults
2016610,Adult
2016721,Young Adults
2017407,Senior
2017884,Young Adults
2017937,Senior
2018142,Middle Age
2018226,Adult
2018421,Adult
2018524,Senior
2018685,Middle Age
2018869,Middle Age
2019180,Young Adults
2019245,Young Adults
2019675,Middle Age
2020068,Middle Age
2020231,Young Adults
2020420,Senior
2020722,Senior
2021107,Young Adults
2021158,Adult
2021353,Young Adults
2021360,Young Adults
2021365,Young Adults
2021639,Middle Age
2021834,Senior
2021916,Adult
2022051,Adult
2022162,Middle Age
2022199,Senior
2022243,Senior
2022288,Middle Age
2022412,Adult
2022662,Young Adults
2022707,Middle Age
2022861,Young Adults
2022876,Adult
2023185,Young Adults
2023204,Middle Age
2023470,Middle Age
2023780,Adult
2023998,Middle Age
2024029,Middle Age
2024100,Adult
2024150,Senior
2024240,Adult
2024716,Young Adults
2025213,Young Adults
2025504,Young Adults
2025509,Teen
2025686,Young Adults
2025711,Middle Age
2025840,Senior
2025955,Young Adults
2026025,Teen
2026065,Adult
2026106,Young Adults
2026387,Young Adults
2026432,Adult
2026561,Middle Age
2026801,Young Adults
2026978,Adult
2027056,Senior
2027276,Young Adults
2027449,Adult
2027502,Middle Age
2027765,Senior
2027835,Young Adults
2027861,Adult
2028962,Senior
2029379,Senior
2029441,Young Adults
2029518,Senior
2029584,Senior
2029619,Adult
2029684,Senior
2029697,Senior
2029781,Young Adults
2029797,Senior
2029798,Young Adults
2030035,Adult
2030206,Senior
2030678,Senior
2030891,Young Adults
2031187,Young Adults
2031360,Adult
2031446,Young Adults
2031457,Middle Age
2031698,Middle Age
2032025,Adult
2032411,Senior
2032588,Middle Age
2032613,Young Adults
2032689,Middle Age
2032912,Senior
2032996,Senior
2033194,Adult
2033219,Senior
2033319,Adult
2033335,Senior
2033946,Senior
2033974,Middle Age
2034681,Middle Age
2034744,Senior
2034775,Middle Age
2034808,Adult
2034809,Senior
2034922,Senior
2034965,Senior
2035543,Senior
2035577,Adult
2035762,Adult
2035771,Senior
2035862,Young Adults
2035885,Adult
2036099,Young Adults
2036286,Young Adults
2036766,Adult
2036809,Young Adults
2037245,Senior
2037290,Young Adults
2037292,Middle Age
2037884,Senior
2037906,Senior
2037919,Young Adults
2038257,Middle Age
2038328,Adult
2038334,Middle Age
2038509,Senior
2038522,Teen
2038741,Senior
2038771,Senior
2038841,Adult
2039658,Senior
2039683,Middle Age
2039753,Adult
2039789,Young Adults
2039796,Senior
2039866,Middle Age
2040156,Young Adults
2040327,Senior
2040328,Adult
2040568,Senior
2040627,Senior
2040812,Adult
2040826,Young Adults
2040948,Middle Age
2041314,Middle Age
2041442,Middle Age
2041451,Middle Age
2041643,Teen
2042037,Adult
2042097,Young Adults
2042291,Young Adults
2042548,Middle Age
2043122,Adult
2043244,Adult
2043401,Adult
2043619,Young Adults
2043646,Young Adults
2043708,Young Adults
2043928,Senior
2043959,Young Adults
2044217,Adult
2044281,Young Adults
2044567,Middle Age
2044599,Senior
2044631,Senior
2044652,Young Adults
2044669,Senior
2045041,Young Adults
2045183,Senior
2045289,Middle Age
2045626,Senior
2045827,Young Adults
2045928,Young Adults
2045981,Senior
2046265,Senior
2046511,Senior
2046677,Middle Age
2046690,Adult
2047648,Middle Age
2047895,Young Adults
2047942,Middle Age
2048264,Middle Age
2048275,Young Adults
2048840,Middle Age
2049273,Senior
2049384,Adult
2050396,Middle Age
2050411,Senior
2050436,Senior
2050933,Middle Age
2051116,Young Adults
2051117,Young Adults
2051398,Adult
2051562,Senior
2051642,Adult
2051822,Adult
2051826,Senior
2052082,Young Adults
2052391,Senior
2052419,Senior
2052752,Adult
2052994,Young Adults
2053017,Teen
2053393,Middle Age
2053447,Senior
2053612,Teen
2053617,Middle Age
2053838,Senior
2053862,Young Adults
2054016,Adult
2054052,Young Adults
2054088,Adult
2054315,Senior
2054326,Young Adults
2054443,Teen
